28,9059,3,12832
28,15863,4,83039
10,17569,4,5963
29,27071,3,19986
2,2348,1,4290
13,28204,4,94727
10,28219,3,38423
12,27837,5,6614
25,6178,2,51733
6,25260,1,95253
30,29141,2,53898
22,7011,3,58016
27,8963,5,15446
22,5873,2,58684
1,29158,5,18920
14,24427,5,39150
8,9915,4,21526
6,12160,5,18943
22,24378,4,58073
3,5489,4,27601
3,4695,5,10781
2,4998,1,95151
2,7075,1,37451
31,25028,3,71220
14,4741,4,14712
19,2817,1,49791
4,6421,2,36555
1,14647,5,3783
6,26027,5,100157
10,6734,4,62669
1,13817,4,79684
27,28211,3,73291
10,19967,1,76763
12,28631,2,48063
4,28163,2,83339
11,7711,1,30362
28,5148,1,69682
4,17465,5,6290
12,25841,1,89753
30,20176,5,92901
2,24949,3,91461
29,18164,3,48675
22,27278,5,73882
28,20112,1,61016
5,15771,4,8385
15,23445,4,72795
9,27257,3,24000
28,10363,2,37574
4,16527,3,83977
4,24609,4,61592
8,21691,3,63942
20,21461,3,28540
13,19237,4,40932
4,10370,4,100396
11,28726,3,6759
18,2245,4,69422
29,15254,4,50652
7,22180,4,42437
10,13799,2,14163
6,5239,3,83368
29,24666,3,85159
21,14803,3,45577
1,28075,5,61309
11,8913,1,46846
17,12445,5,18719
3,6021,2,12205
28,8580,4,15861
7,4070,3,86922
19,20275,5,17534
8,8804,1,60663
10,3590,5,66038
23,4137,2,31905
20,10140,4,74975
13,28927,2,64905
20,16951,5,53489
6,14105,1,4687
26,28009,1,47349
17,22695,5,95277
30,7810,3,34222
7,11508,4,41540
6,28207,4,43014
7,18829,5,69406
9,24670,1,40463
7,16202,2,94677
15,5000,1,94981
27,12039,1,61767
15,17706,5,7714
10,14176,4,42914
15,27382,2,86945
8,11633,5,57445
8,14686,3,38503
14,16447,4,26971
21,10851,2,69024
3,11408,1,95707
25,21067,1,39874
1,10151,4,5387
24,4872,4,28724
2,25414,4,87216
16,8768,3,96138
17,24985,5,8283
11,12502,2,20015
12,19479,5,7058
26,27018,4,35217
6,14045,5,85799
23,27954,2,49193
11,8097,3,16424
20,11245,2,36296
30,12885,4,76816
24,16819,3,48191
30,21551,5,36336
25,28684,3,84531
23,19511,1,71703
24,14290,2,57426
4,27938,5,40777
29,3822,5,36470
4,5742,5,43451
17,16626,5,66489
31,15874,1,89178
31,3349,5,7290
11,24721,4,99112
22,19650,1,48810
12,16835,4,86815
16,6441,1,7942
2,8056,5,73196
5,26575,2,67654
16,25618,5,58824
21,8389,1,66342
22,15219,4,48681
27,7151,1,48108
25,4839,1,97412
27,11768,3,90949
31,15697,2,98950
2,16046,3,11013
7,27754,4,21294
2,9512,4,40516
14,22334,1,69937
31,21807,4,54400
22,14010,1,66856
18,26586,3,17124
27,29069,1,22553
3,25312,1,54807
27,5007,3,22321
18,17842,4,32562
9,8381,5,25981
28,27496,5,4811
19,26996,4,17866
23,1958,3,61762
18,23923,3,12708
10,19863,4,59339
23,3896,2,9972
15,14599,4,69807
26,18175,4,8553
5,23821,3,26344
11,11672,3,61465
18,11499,5,46131
14,17948,3,34642
13,21535,5,79526
16,23986,2,92726
17,9863,5,51100
30,10590,5,28537
22,21217,4,26466
1,18415,5,44790
16,12965,2,19366
5,12627,3,79213
12,14046,2,84962
19,4320,3,43540
8,3782,4,27289
29,19099,4,93712
16,21297,4,19156
9,17438,3,75010
14,26132,5,95191
9,17992,2,15332
18,26402,4,69860
3,27086,5,54910
4,19869,4,80772
25,7799,2,94982
27,20861,3,24856
3,18319,5,33278
4,11608,3,30233
22,21736,2,46694
20,25245,2,29149
6,22574,4,94420
18,24558,2,11072
28,24848,2,84202
12,1265,3,77032
4,12978,2,25518
6,16608,5,23519
18,24119,2,9340
9,24171,5,63578
9,5768,4,49051
17,24203,1,76156
3,10376,4,71947
12,25077,5,100821
21,4631,4,37682
18,20442,3,88073
30,27829,5,32632
21,4907,4,53840
16,1880,1,31452
22,16532,1,5517
30,21531,1,75338
31,15735,2,47777
31,5979,1,10649
24,13136,4,98261
13,9537,4,83015
20,4483,4,35303
18,22119,4,88704
3,21760,5,41444
13,8225,3,7065
15,8856,1,81061
30,15536,5,64360
4,21303,4,57465
25,11815,4,48935
5,12087,1,93799
5,11200,4,58317
27,20184,5,45446
27,3267,2,95838
16,5983,4,80161
22,26853,1,93595
5,25575,5,5872
14,21734,3,18281
14,27520,4,69300
6,22833,5,15299
12,16698,5,11498
26,9276,2,88673
27,10637,2,71380
13,9312,4,5781
23,4905,4,14382
17,5216,5,46649
19,14176,3,14172
24,16270,2,23753
8,7235,4,35107
13,23590,4,62728
7,20424,1,84932
22,13255,5,95291
30,23764,3,85581
6,7773,2,48384
10,4196,3,52768
8,23183,3,67213
1,17141,2,20327
31,26324,4,100927
5,6825,1,97859
27,14020,4,100869
11,27578,1,75161
24,9494,3,33524
9,27866,2,31800
23,5602,2,68424
13,15937,5,34195
16,3042,4,58660
3,12903,1,5455
4,27683,3,72466
25,4222,2,24384
24,24351,5,74701
13,12358,3,75904
8,14606,4,51631
17,10931,3,38465
4,20868,2,35753
13,7246,3,12357
28,20307,4,12727
21,17370,2,76297
17,23337,3,92819
30,7633,2,16155
12,26978,4,94675
20,10678,5,42745
18,24655,3,12409
15,10837,3,101475
23,26999,5,63487
26,5998,1,67140
31,24181,1,59108
5,8315,2,47303
29,12369,1,42075
30,7480,1,27818
6,24159,4,42245
22,4096,1,82680
1,16170,3,57259
3,2184,2,86453
4,16232,3,67959
7,20290,4,78560
24,4791,2,54113
17,3950,2,24574
6,28128,5,62063
20,5482,5,95253
29,24761,3,81210
27,21229,1,46566
11,15264,1,59872
14,14658,3,32850
8,25350,1,69786
23,29083,5,41333
7,29248,3,42732
26,29090,2,85683
14,26451,4,28560
5,1990,2,31027
27,11081,3,61417
6,18531,2,43409
17,7514,1,60920
22,14421,5,88987
7,3322,3,43071
28,12353,5,21477
31,11892,1,53818
20,15227,4,51243
27,28294,5,84697
22,16838,3,92012
15,14461,3,48992
12,10959,3,83640
13,13855,5,70686
19,16596,1,31120
5,11695,3,99419
5,14018,5,61325
15,22334,2,99686
15,20545,3,17075
14,12491,2,97752
1,14021,4,23593
23,3416,3,53439
31,24283,1,101406
25,29171,2,16675
3,10758,4,34516
15,21203,1,38422
10,20168,5,86049
31,10552,3,92464
23,16853,3,17253
18,9591,1,83832
10,18711,1,27523
9,11544,1,37310
25,16264,4,23951
10,23331,2,24489
28,1150,3,69741
4,27477,5,54642
14,17085,1,65165
7,11532,1,23512
9,26044,3,92241
19,17944,5,99841
4,11980,2,8096
2,22281,3,35963
4,28837,2,51254
17,9853,1,64986
25,11430,4,26180
11,17397,2,69743
22,20610,5,46999
25,23083,5,46294
17,7250,2,98279
1,9563,2,55286
24,12231,1,11212
7,15810,1,67796
24,29053,1,15787
9,4212,4,100511
20,8936,3,41800
6,13109,1,75238
27,15048,1,31210
26,1714,1,75362
11,27081,4,10527
12,20346,2,12998
28,13037,5,75880
30,21038,3,57890
15,27244,5,91588
14,1179,1,91003
21,1859,1,83900
19,24259,1,87515
20,3764,1,67188
30,18532,4,47439
2,9581,3,90911
5,25420,3,95885
4,26775,4,82407
6,18799,1,90524
17,29059,1,56103
20,8374,3,89160
27,27098,3,49783
10,15825,2,58397
17,10805,5,86382
19,11485,2,30651
20,23448,5,56582
20,26922,5,10862
18,5097,4,58814
14,1666,3,86113
24,10815,2,85704
27,24556,1,6325
6,1215,5,85743
9,10027,4,80028
30,10228,4,98267
5,15330,1,89141
5,1872,3,7945
18,6439,3,32853
3,11295,3,20286
1,4816,5,21082
20,22055,5,99430
29,26721,1,80468
23,8520,1,42690
28,19567,3,92444
25,21027,5,92038
10,4551,5,27657
4,18626,1,11381
20,21977,4,88729
27,24747,4,14955
25,26622,5,35631
8,27238,2,77931
13,22708,2,10235
13,29034,2,102303
16,16131,1,92157
30,9748,3,45387
19,17097,1,10439
21,22161,4,60262
11,11470,2,11572
21,2757,4,84191
18,15498,5,25458
18,7188,3,36365
30,1349,3,17952
29,16429,1,12787
6,15067,1,86816
19,25615,5,34407
4,13224,2,40446
22,25849,5,82369
28,6183,2,63053
6,24736,3,66744
12,9596,3,43415
9,26691,4,62073
8,21535,5,51356
1,8850,1,47323
20,7244,2,36532
16,7355,2,40394
18,28464,2,95329
12,23235,1,19465
19,11495,4,74205
20,29230,1,23247
3,4549,4,8565
20,22603,1,46898
21,17263,4,26354
22,28441,5,29959
29,25465,5,56659
1,13677,3,57752
8,10669,2,5464
10,10231,4,76375
14,18331,1,61090
17,25801,5,88089
23,11420,3,101450
4,27407,3,66749
26,13165,3,69264
29,2302,5,39971
18,3745,5,89087
28,18500,3,92044
24,23282,1,69410
7,29321,5,84012
30,6479,5,37879
14,8321,3,68735
7,18158,4,89042
17,4483,3,23591
30,9766,3,82427
25,19237,4,37756
21,17134,5,13932
10,2329,2,99738
21,14137,3,22208
3,5270,5,58927
9,8782,3,9989
10,12175,3,22998
12,20784,3,99453
19,9644,5,27879
30,12778,3,42205
15,11736,4,71387
6,5896,4,71408
4,14197,4,78942
2,17461,5,77195
30,22895,2,41646
9,20933,5,76864
4,2982,4,60813
23,11440,4,87494
11,3090,5,63230
29,11306,5,14044
9,25324,3,14247
10,12641,2,41948
25,13546,5,46903
31,5643,1,69390
3,25903,3,56664
17,8765,5,90025
11,18992,3,59833
19,29289,5,94682
24,3906,3,99774
11,4336,3,9849
14,12362,5,64333
24,28084,4,81379
21,13794,3,14488
12,11149,3,66654
24,20989,5,61775
13,3493,3,77374
17,1286,1,78930
24,10925,4,53619
7,5418,5,61803
20,15222,1,40313
8,9450,1,57134
31,25656,2,73712
19,5618,4,54823
7,1342,3,14838
28,8085,5,50605
5,20298,1,80791
11,25151,1,32670
6,19054,4,28204
29,19682,5,55356
31,10340,2,92988
20,14439,2,8826
5,1674,3,8025
10,3735,5,82526
15,18140,4,95417
16,8472,1,67047
1,18896,4,68797
3,16036,2,85106
1,25362,1,28237
29,15849,5,17471
6,16763,1,35684
8,8075,4,58986
10,19015,5,73784
30,911,3,99455
25,6451,1,67942
23,991,5,46790
22,16363,4,98117
16,10695,2,93899
6,17031,3,46812
30,11528,2,81053
15,3380,1,77286
6,16843,4,27061
28,18896,1,87138
17,2225,3,54765
26,29006,1,76925
2,8697,4,59269
29,13597,1,83396
27,21209,2,82894
3,10643,3,10892
6,7390,4,50844
5,14984,4,86939
25,10448,3,52182
13,12722,3,3722
17,8028,3,39966
25,22530,2,45324
16,25286,2,61409
25,11933,2,92361
28,15553,3,58323
3,3540,4,42049
31,14618,5,56160
22,3698,1,9129
26,24832,5,74320
21,10528,5,17476
6,1632,3,87371
25,28641,4,51423
18,14622,3,93000
31,26984,3,93437
5,16740,4,32755
6,23048,5,32319
21,28850,5,78262
15,24542,2,91343
11,24244,5,70001
12,12307,2,14950
30,20423,3,77097
12,28857,2,46433
24,16036,1,66310
3,20666,2,57939
19,13046,2,61343
23,9160,2,65990
26,6644,3,52539
18,647,5,61166
13,7883,4,49339
10,4255,2,90706
13,24620,2,69446
9,22790,3,90958
26,27520,5,62544
15,4127,1,69434
3,7803,5,42929
15,25965,3,84711
25,8569,3,37441
5,20355,1,5607
14,28708,5,36668
1,14771,2,26396
24,17962,5,81327
31,16913,3,8568
30,21600,4,74545
4,18374,2,88809
4,2003,4,99430
17,12376,5,96080
19,19134,1,12637
16,20944,4,95983
3,23988,1,5084
5,9553,2,12690
24,10906,3,45733
3,5567,3,30574
29,1146,3,84026
1,4338,4,100848
17,17064,5,45391
23,29079,2,6628
14,4513,2,77895
5,26976,2,57198
17,20467,4,47882
9,19279,1,5403
18,1623,1,97119
13,22025,1,35916
31,6129,5,97407
4,23949,1,61277
5,4523,3,91303
14,11775,1,93237
5,14303,5,51245
25,13795,4,7267
27,10715,1,51398
27,23768,5,29131
28,7612,1,62275
25,29263,2,72806
4,17071,2,20092
8,2614,2,56365
13,4289,2,14266
23,9711,5,71957
5,18769,3,85371
8,23961,3,73328
5,25347,3,61408
6,28462,1,48653
13,5874,4,31062
17,20546,3,40209
24,18724,3,14209
10,24510,5,14887
30,12556,4,35444
17,8415,5,58322
2,8926,2,3627
15,6845,2,75391
22,21846,3,53585
24,5327,4,48195
22,17167,3,21163
15,3159,4,75313
4,20223,1,97909
4,9663,3,69871
5,11135,1,20175
10,18292,5,53315
11,2517,2,34843
12,6237,1,80946
18,20305,1,41013
19,663,1,80176
27,24777,4,79795
11,5763,3,54689
9,25391,5,81563
2,10443,1,12388
10,10742,5,88697
4,12512,3,85942
7,4568,5,8133
9,26404,2,64245
8,25261,4,85462
29,28203,1,60653
30,28678,4,82680
24,2206,5,40925
4,27161,1,100259
13,4435,4,13809
12,12707,2,47945
22,24847,1,57327
27,17497,4,60477
27,19521,5,67058
9,4468,2,97972
24,28628,3,39247
22,15619,2,38799
26,22876,5,5493
1,15890,3,98099
20,28697,5,12704
23,21934,4,38029
16,10171,4,25142
17,12160,1,51644
12,12654,1,42618
22,22865,1,40724
25,25504,4,16788
19,24137,2,10435
18,15031,2,9030
29,20766,2,57865
16,6427,4,43145
10,23158,4,84874
5,9355,5,18662
11,14861,5,95595
24,9983,2,88099
25,7053,1,76381
2,27372,5,69249
1,20024,1,67557
11,24755,3,63647
16,24747,1,95678
30,1162,5,18934
4,24010,2,78221
12,13451,5,98074
9,11614,4,101423
26,27155,3,29789
3,10094,2,98952
18,2574,3,14886
5,18185,4,48005
6,14178,1,67543
20,2295,5,16776
25,7462,2,59403
6,22138,5,19742
17,18831,2,14659
22,12163,3,51004
22,26102,2,7486
2,10557,2,31355
7,800,4,20950
1,5807,2,36842
4,19989,2,55764
14,1382,5,34909
29,28251,4,101072
13,10206,2,47294
29,21381,2,33270
13,872,2,100242
10,14497,5,10263
17,13731,1,57930
3,24246,2,96443
27,2289,5,80973
15,12220,4,30171
2,5227,2,4238
5,14956,1,78992
7,10594,1,85209
7,28644,2,61566
17,2633,3,45122
10,6793,3,81839
4,15642,3,39022
3,22770,4,81924
13,2885,2,13136
4,13472,1,78568
12,14895,3,27743
10,12161,1,12177
27,19788,5,17965
8,16951,5,88234
23,15447,4,88539
1,4649,1,54174
7,24881,3,65443
17,22470,1,42507
7,6729,5,29621
30,22367,2,52977
26,19855,4,83401
13,19560,1,48045
27,13346,1,42086
30,22293,2,81889
10,2198,5,56302
7,17703,4,5122
8,6884,2,41039
4,12411,1,15397
28,29271,4,15690
4,20908,3,85151
7,26563,2,38760
26,5203,1,83744
26,19813,2,59303
28,17018,5,11451
10,25282,4,7681
22,27259,5,81365
17,11526,4,55292
21,24000,2,93516
30,12645,5,84021
30,8265,5,72887
16,28100,3,65444
21,2026,2,3498
1,7462,3,46156
4,1246,5,32206
20,16512,1,98183
1,5264,4,36436
10,20853,4,19676
7,13022,5,75286
2,1894,5,69047
26,14658,3,85307
31,23131,4,16478
10,26405,5,45455
7,28028,1,80850
29,2706,1,90333
20,26844,2,80698
8,10713,3,56876
26,4168,3,53872
8,17422,3,59333
20,25505,3,26748
7,22182,5,26192
23,2822,5,32593
12,11734,4,47487
28,27354,4,23140
22,24648,3,81349
8,23352,4,88101
15,17123,3,47412
16,8410,1,32268
30,10574,2,9941
3,4164,1,83953
20,24620,5,90710
16,9411,4,60982
14,19367,5,60816
25,20899,1,40258
18,28393,2,80200
13,4933,2,34991
15,11202,4,90135
13,21664,2,67447
19,15479,4,64259
11,17085,1,21921
28,12897,3,9685
10,19647,2,80570
21,11228,3,28848
27,17400,4,100087
7,12845,5,7544
25,26271,4,28342
29,3037,4,92812
4,7111,4,49785
17,27553,5,15249
23,11519,5,20894
6,21725,4,32827
27,25879,2,29224
24,3535,3,102168
9,1659,3,12437
21,25182,2,63168
2,24023,2,88729
12,23214,3,28668
5,21751,1,68720
7,17526,1,28136
9,13803,2,20165
20,7168,3,96151
29,723,2,81110
11,9717,1,51504
13,3769,1,34424
24,19703,2,46116
10,9822,2,9342
22,20803,5,94706
30,2198,2,41609
30,14303,4,76850
4,25713,5,22552
24,24401,4,89077
7,1243,4,12128
23,16507,3,6233
3,25724,5,53801
25,7916,4,67018
16,24829,1,36311
1,17298,2,12644
26,1799,1,37385
10,997,4,42373
24,2235,1,72562
18,2173,4,62105
11,26101,3,79359
29,24327,3,30501
8,26249,5,35398
5,17513,2,97580
31,24792,2,62548
15,25433,3,17037
14,22281,3,98935
17,2237,2,67933
17,26570,5,33093
11,28398,4,25689
23,16136,4,45052
28,25865,3,42267
16,9011,2,27752
1,14771,5,85361
10,8784,5,94381
12,16869,2,44157
19,19217,2,82509
12,12301,1,48891
29,11843,3,54393
11,5053,3,53607
1,9904,3,5360
17,17928,2,9510
30,8254,4,22296
28,989,2,50499
17,9404,4,64543
17,10327,1,34850
7,4812,5,49700
7,6243,1,76036
4,16286,4,11054
25,24238,4,70746
10,12013,3,47207
15,28131,5,99925
11,10992,5,20234
7,13892,4,51635
31,26832,3,96164
7,13429,1,15195
30,13999,4,22707
23,10608,5,75943
8,3511,1,85642
31,2004,5,87185
28,21655,3,45601
28,13780,5,36549
27,8556,1,91467
25,23913,4,71697
2,18826,5,98749
11,7818,4,38458
19,25299,1,93922
8,27483,5,66046
24,15150,2,13824
8,11574,2,23834
10,27101,2,88983
6,17719,1,84664
7,23037,4,10922
7,1894,4,69401
2,28764,1,98376
22,27171,4,28720
5,8029,3,28974
21,15024,5,19275
24,26262,5,84641
7,2065,1,63040
16,19901,1,39140
11,6000,2,68504
19,23549,4,60393
6,2226,5,54074
6,28600,3,42443
2,17481,5,33657
8,16393,5,97078
10,2990,5,33230
17,1575,3,14096
8,2756,5,24337
24,25501,4,28493
2,26691,1,39987
26,8083,1,14690
15,15852,5,40349
6,1391,3,37823
4,26564,1,28765
22,2963,3,34904
20,22959,1,22162
27,929,2,36611
10,13696,4,30126
24,5364,5,58343
23,17149,3,95857
4,28821,3,45563
19,16684,3,13692
31,19575,3,7916
10,12750,5,77304
20,6223,4,16400
10,19705,3,94707
15,23215,5,101758
8,11524,3,36945
6,22637,4,101209
30,24686,2,79399
27,3319,2,17174
10,22996,2,21069
29,24748,5,18819
16,20013,5,73133
24,26202,5,97818
26,5418,5,20665
22,10248,4,30692
27,28302,5,15880
17,5167,4,28153
5,27309,4,72492
18,27241,5,66402
16,5724,4,24045
29,25093,1,63942
25,12423,4,21418
24,13361,1,58438
14,16770,5,33095
13,16949,5,5298
31,24633,2,87546
29,12174,2,12279
14,18216,2,21064
9,17516,3,16924
17,2988,2,33571
31,7280,3,84773
21,8287,5,78447
20,4947,1,81849
2,772,4,73110
14,6137,2,22802
3,11310,4,90152
15,13213,3,78529
23,5848,1,38378
23,20986,3,86300
31,27664,2,102219
14,24807,3,79225
18,21584,1,12895
2,28719,2,32958
30,26553,4,44819
15,2018,1,101912
4,18088,3,85889
9,12771,1,38256
16,13281,3,5923
16,11099,1,70672
4,13469,4,87032
25,13162,5,60705
1,2572,1,41623
2,2624,3,8435
14,28322,4,74262
26,11696,3,33479
3,3153,5,64025
10,8328,2,21733
19,5911,4,41243
5,4368,1,67393
4,26821,4,57408
24,29057,2,101570
11,10214,5,78224
21,28455,4,90826
9,5336,2,78094
11,15465,2,66685
23,23174,1,13541
17,2213,4,100617
29,25111,2,6333
4,20712,1,47102
28,22623,1,25908
6,12347,5,61113
3,12356,2,59726
5,28102,3,66705
8,28829,3,96685
19,7048,4,82794
7,9577,5,12552
25,25946,5,100535
12,6261,1,96354
23,1002,4,53891
20,22203,5,91086
8,9544,2,70743
4,20712,4,98838
4,6595,5,29429
11,15596,2,3899
26,9705,1,18943
1,10007,3,36750
4,7177,1,31665
11,22302,2,52711
14,24602,5,95686
27,10983,1,27799
11,16515,2,87291
22,25024,4,67443
9,2626,1,91474
1,8588,4,33941
13,6111,1,32506
16,12556,4,101969
25,23676,3,8239
17,11499,4,91325
26,23759,3,46223
1,3915,3,89861
16,21787,3,18769
29,10473,1,36529
18,10757,3,4731
17,19935,2,59109
13,13656,2,89996
31,27883,3,31657
3,28240,5,67388
6,1551,3,19094
10,20299,5,11699
7,17242,1,84061
2,26276,5,79930
10,9131,5,100111
30,6403,4,85255
22,27586,1,97131
3,6126,3,33525
13,841,3,58799
14,1324,3,8765
18,12830,5,75765
9,2477,3,65109
28,15922,2,100746
17,21305,4,48702
25,26100,4,40336
27,6480,2,34567
4,26761,2,26793
14,20162,5,50472
31,9469,4,98193
30,22217,2,11742
29,14324,2,37651
24,17750,5,92215
1,1729,4,21187
9,17729,5,49463
10,2161,2,47358
17,19342,2,5161
14,2326,3,23904
8,28879,1,40122
27,27448,4,37779
28,14034,1,23638
23,15444,1,59840
13,1046,3,27064
27,28360,5,100031
6,23495,5,52873
5,24964,2,52760
5,21953,3,24900
25,8587,5,15009
3,5690,2,21116
3,28768,2,69301
6,7427,5,54580
10,28134,1,99642
16,24574,5,71945
8,22792,1,99266
13,14420,1,98112
28,14492,5,79066
15,10011,2,75724
25,14057,1,38606
6,5032,2,73574
23,18612,2,54974
17,26433,5,51279
15,21571,4,46804
21,9817,2,23846
16,24083,1,25288
9,5249,3,58492
10,9661,4,91284
21,21275,2,28841
23,25380,5,96072
2,24298,3,7823
17,8324,3,51780
31,20790,1,51390
3,5365,4,91425
7,17584,1,12981
15,22804,5,63945
22,6971,2,63471
31,25751,3,23374
26,26660,3,43929
21,2153,4,82395
2,975,2,101584
27,11652,3,11854
8,6122,2,7005
7,27291,1,14095
30,9340,1,61468
6,11185,2,47525
26,3426,2,53537
29,15710,1,47820
12,26657,1,49838
30,22703,3,15614
6,8216,2,90786
25,19964,1,86527
14,4248,2,58644
19,14481,5,94418
19,6920,2,98099
18,15078,5,55755
1,19014,1,26947
19,10131,5,21807
11,11088,3,23371
12,12267,5,28933
26,6192,3,8798
15,28284,3,45956
19,12188,1,58960
22,10818,5,16838
1,20250,3,68873
20,10404,1,77252
23,4900,3,58872
22,4983,5,94217
2,16548,4,33652
17,4536,4,43003
14,7306,2,40916
12,16098,4,81482
18,7865,3,35536
11,16898,3,26834
30,3763,5,6760
29,2269,4,97876
18,15693,3,9503
12,7651,2,48479
17,15281,1,8252
24,7079,2,44847
5,19976,1,63855
30,17439,4,61671
15,29237,2,35021
29,11755,1,60043
20,4041,4,72371
10,6821,1,17890
15,23131,2,20367
5,18141,5,49494
26,5546,2,26857
21,11133,1,17731
13,25151,5,59962
4,21871,5,38295
28,11138,2,80432
29,27193,5,101690
30,7818,3,94501
25,7970,4,86941
10,12741,2,66427
3,10308,2,63043
13,16132,2,15106
19,4492,4,72157
31,1715,3,83668
30,26935,2,72814
30,27051,4,95672
11,22562,1,65592
17,27623,4,28806
8,13732,5,80337
16,27122,4,86654
13,21647,3,68008
23,3373,5,80671
27,2691,4,33835
10,19485,2,44045
8,3426,3,33025
21,19422,4,35462
4,24267,2,46609
5,1898,3,35927
19,21482,2,64400
31,11875,2,73970
6,27933,4,21983
5,18472,5,89393
31,24084,1,95281
9,20883,1,99098
13,14126,2,67974
14,19744,3,33192
6,26487,4,17689
23,24040,1,34983
6,28588,3,43855
13,7269,3,20262
14,16035,1,61418
2,11902,4,100645
8,4952,5,27827
30,3382,2,21762
5,18728,1,17849
2,27328,3,26055
23,18738,4,65802
7,23320,2,30871
23,5409,1,19581
24,22135,2,83270
29,14378,1,99737
15,28254,3,42774
24,28101,5,21685
30,13919,1,7509
26,4153,3,42295
18,15728,4,60398
29,7097,4,86404
4,26664,5,71498
12,23894,1,81976
23,8665,1,40150
9,26813,2,88451
6,27637,5,99356
1,10004,1,98615
1,17345,3,44311
17,19311,1,95075
22,23082,3,48919
30,2960,4,26648
23,19791,4,54248
2,10775,5,27751
6,8621,2,25610
19,24744,5,77245
22,26499,5,55149
5,13611,5,6436
4,28081,2,60144
10,2506,4,38191
9,18497,2,15285
14,11674,5,5303
4,27155,1,37606
13,22584,3,26730
29,12859,3,28469
22,12880,2,98147
14,1641,1,90925
13,22828,1,16065
13,23740,1,86322
27,26335,4,92819
26,2897,3,55548
27,9456,1,61021
14,3193,4,87921
31,22673,5,69121
18,17480,5,23788
27,24163,4,43985
15,16045,2,3936
26,21343,4,15423
9,2240,5,68548
6,7524,3,74013
21,2510,1,31360
18,20525,1,101207
15,2842,1,54663
3,20489,5,51854
22,6989,1,80342
6,4454,3,79621
16,11943,3,47245
28,5769,1,28793
19,2370,3,89604
26,13441,4,40015
6,21905,2,69749
16,20014,5,18492
21,12629,3,72899
12,4092,2,31163
28,11620,3,89966
20,8419,1,33719
14,9233,1,17567
7,28484,2,82126
18,18473,3,31994
4,8546,4,45644
29,8716,3,30966
14,20606,2,11421
9,13267,2,60389
8,24905,3,69055
19,20716,2,74013
19,28206,3,11731
11,5852,1,42266
23,16315,5,27201
22,15867,4,55994
12,4722,2,37860
21,3362,4,53052
8,24645,1,15503
24,14137,3,30986
31,22493,2,15008
9,6274,3,83809
19,10727,2,36284
31,11599,4,86131
8,13631,4,92135
19,13915,1,9849
24,6193,5,66748
19,18982,4,59066
16,1549,2,16525
7,12932,2,54475
9,6704,1,44302
12,18257,3,79157
11,3942,2,41767
5,2948,1,14291
3,1840,3,60690
14,20496,3,29103
26,8159,4,17076
29,11482,2,78041
28,5063,1,21001
2,13924,2,56104
16,1925,3,18682
17,5799,5,65019
18,4274,2,91426
17,8250,1,14738
19,12752,4,27899
31,16217,3,47503
3,5123,3,102360
18,7224,2,9651
13,25661,1,61336
2,19582,1,83617
8,16065,2,68994
23,2846,2,95803
19,6888,5,46018
26,4701,2,96665
13,3022,3,68677
26,14228,2,101808
17,13345,2,51631
31,8996,5,56114
25,7490,2,19210
16,4348,5,76916
23,11110,2,61800
16,1538,5,70150
14,12430,4,84246
28,23623,1,27757
26,22490,3,73903
23,23383,2,64248
16,11671,2,81259
20,27880,4,86711
14,24864,2,28510
26,12483,2,11200
22,6354,4,88010
8,28431,2,95149
25,14851,3,15821
23,17250,1,22120
25,2307,5,47412
21,22889,5,82679
17,7641,3,52551
8,17612,3,55159
27,1968,4,85386
18,23180,1,7708
29,16396,5,58318
4,8898,3,7605
4,26482,3,52828
23,19946,2,36814
14,5263,1,98754
22,9115,4,90546
22,23629,2,43089
10,8700,5,82966
2,6136,5,74699
19,11295,3,94102
31,10421,5,24238
25,4383,2,85749
26,27061,5,8659
7,16746,5,35538
1,11308,3,89409
7,28455,4,73663
6,9885,3,9872
23,25775,2,17538
9,8317,1,16633
8,8910,4,18057
8,4200,4,10586
18,11070,5,11203
16,13817,3,22338
2,20610,4,95021
27,10360,4,101200
17,28858,5,80630
16,26024,1,42218
30,917,4,53423
4,28996,3,35047
8,25626,1,8475
18,5536,2,28613
10,5202,4,51174
14,17882,2,58491
20,24956,3,57151
14,15940,3,95690
25,8447,2,23044
22,4888,1,53691
13,12275,2,30691
3,1781,4,30044
19,6909,3,31598
1,4143,2,78551
27,8527,1,36962
17,25587,5,58283
10,22429,4,94617
19,4660,5,44734
7,9228,3,28699
5,9996,1,15621
8,19569,5,66562
31,4200,2,82030
30,8516,3,85128
13,11191,3,32422
2,640,2,3600
9,28552,2,73039
21,13050,4,91320
6,7854,3,10655
29,27240,4,27769
19,28986,2,11879
28,25951,1,15510
31,27093,5,63267
14,8760,3,82774
15,26660,3,38285
1,6599,2,72503
17,23528,2,89562
21,7453,5,80479
12,21895,4,18390
19,23333,1,24158
25,17482,1,61491
27,26354,4,23260
2,21550,4,65279
4,4538,3,8500
23,6246,4,89359
31,11190,3,100757
31,14704,2,8701
12,11903,2,87012
26,12419,4,43077
23,2367,1,62403
19,20541,1,64476
19,19692,4,46909
21,7912,5,79591
12,11985,1,13892
17,10863,1,57054
19,22120,2,91179
10,25284,1,79624
23,5605,5,62843
8,5943,4,7518
16,26803,5,24467
10,12118,5,52320
16,16536,2,43063
8,20233,2,101982
22,21291,2,55511
